graph_id,model,graph_seed,sampler,sample_frac,rep_seed,degree_JS,clustering_JS,betweenness_JS,re_avg_shortest_path_lcc,re_avg_clustering,re_avg_degree,is_pareto
BA_n1000_s0,BA,0,random_walk,0.5,1,0.1199799792396704,0.0268645907963458,0.0246685416965213,0.0106017949625995,0.4277136765570479,0.1702512562814069,True
BA_n1000_s0,BA,0,random_walk,0.5,5,0.0680285586934769,0.0414982647809416,0.0318915144618337,0.0008722230410193,0.4394547205330753,0.1843216080402009,True
BA_n1000_s0,BA,0,random_walk,0.5,6,0.1190035756790908,0.0413319135277883,0.0266343204893632,0.0123959958118375,0.6180122219215274,0.1493467336683416,True
BA_n1000_s0,BA,0,random_walk,0.5,8,0.0570661689469276,0.0441599520025507,0.0246356690689545,0.0130469652353992,0.4914159983615997,0.1593969849246229,True
BA_n1000_s0,BA,0,preferential_random_walk,0.5,0,0.0502276757310777,0.0336680740545156,0.024803864454117,0.0337138994553332,0.7236161244398361,0.137286432160804,True
BA_n1000_s0,BA,0,preferential_random_walk,0.5,1,0.1095658270870015,0.0511753162745714,0.0237626562636765,0.0376815849915043,0.7796753458577734,0.1208040201005025,True
BA_n1000_s0,BA,0,preferential_random_walk,0.5,2,0.1132331082323813,0.0346228080395519,0.0206273790628384,0.0350077684335694,0.6856873098390416,0.1348743718592963,True
BA_n1000_s0,BA,0,preferential_random_walk,0.5,4,0.1340398292425275,0.0361717445571815,0.024177921317735,0.0230428428302546,0.7810635030887918,0.1553768844221105,True
BA_n1000_s0,BA,0,preferential_random_walk,0.5,5,0.1183353793382063,0.0337821842427232,0.0292988440619121,0.0303353143479224,0.7365066342155427,0.1364824120603014,True
BA_n1000_s0,BA,0,preferential_random_walk,0.5,6,0.0584919244645189,0.0489109526642662,0.0204283536030488,0.0344912968247932,0.8613923015843679,0.12964824120603,True
BA_n1000_s0,BA,0,preferential_random_walk,0.5,8,0.0608908180304182,0.0404195529022659,0.0182660692743025,0.0243743711966307,0.7569061640274584,0.1465326633165827,True
BA_n1000_s0,BA,0,preferential_random_walk,0.5,9,0.0626705738788396,0.0489209806118259,0.0235591758858472,0.0268168515131347,0.7829593334338154,0.1457286432160803,True
BA_n1000_s0,BA,0,metropolis_hastings_rw,0.5,0,0.1434480353112097,0.0433869353173953,0.0281590459656173,0.0320958813191929,0.1434349109450456,0.2438190954773868,True
BA_n1000_s0,BA,0,metropolis_hastings_rw,0.5,2,0.0660436917339411,0.0286991845011717,0.0366477670255025,0.0368920733944425,0.0082447908842142,0.2478391959798994,True
BA_n1000_s0,BA,0,metropolis_hastings_rw,0.5,7,0.0573394735226566,0.0351185719097473,0.046917674676016,0.0473533134284555,0.0171111766567678,0.2538693467336682,True
WS_n1000_s0,WS,0,snowball,0.05,6,0.5281901296463765,0.5402487937374163,0.0805062456418451,0.0574016262823712,1.2763571855350846,0.64,True
WS_n1000_s0,WS,0,snowball,0.05,8,0.485287691594447,0.4098292471480357,0.179397583916511,0.0075294715284718,0.2101108824345666,0.648,True
